sgRNA	Gene	M07e-J4-1	M07e-J4-2	M07e-J4-3	M07e-J11-1	M07e-J11-2	M07e-J11-3	M07e-J18-1	M07e-J18-2	M07e-J18-3	M07e-J25-1	M07e-J25-2	M07e-J25-3
PHF8.979	PHF8	1318.2430187601283	1093.977425140494	933.1915286019613	1076.8653172772636	476.9481055403809	884.3245362209886	482.4136581791679	544.9768549835657	531.7187804878166	613.362652082765	242.59279204191736	554.7803026916746
EPC2.2991	EPC2	1284.5022748275774	1362.9066252509037	1101.1660037503143	1143.672323666695	1214.6904953910193	895.6413035949319	974.9952857344775	951.7538376507247	971.3080693069521	882.6990196025031	1012.0285162960795	953.7953665506868
PHF23.2018	PHF23	791.7304797196247	921.3315188967742	920.0170599628748	882.806870146058	1219.3894915047176	986.1754425864773	632.6736500710399	967.3991062148461	1016.0566795460257	1262.9385972774276	1839.4578036309692	1193.8445359845844
PARG.3098	PARG	514.7425120872882	419.16433967826214	649.9404528616012	629.0993101671459	805.0946674803145	635.3556539942387	556.9787669375405	779.6558834453881	583.0480687032247	846.4857264906055	998.1427335866094	985.8019224752064
SIRT5.34	SIRT5	982.4049163617146	1401.9179598348212	902.4511017774261	1616.8886189251675	1528.740068989858	1094.4930731656477	1804.2496770775906	1495.4269202539467	1804.4219011108826	2376.4973604682777	1918.68844614971	2279.933667023286
ACTL6A.1268	ACTL6A	897.6607222985635	815.0878842852543	621.3957708102471	642.6197757459594	815.2758257266609	982.9420804796364	406.7187750456685	453.71278835952353	331.66617000725194	224.06975112986618	198.48501167065965	483.29899446024734
FOXP2.101	FOXP2	507.6804959153589	450.7054187035571	559.9149171611767	375.3917501882337	541.9508851132078	603.0220329258295	343.4514100385645	632.3296044665774	772.5715944216543	478.69446832289594	501.5217990361524	616.659644145746
PPARGC1A.1659	PPARGC1A	1150.3239675609213	993.5439892967917	955.1489763337721	689.5437445194885	1014.98316055884	894.0246225415113	837.162811969001	990.8670090610284	980.5210184738202	961.915598284779	1186.8260162858785	698.8098043520132
KAT2B.750	KAT2B	389.9802263832046	283.86971122765476	322.77448165761956	254.50288148354826	408.812661891755	244.11883906648865	299.3902094086171	302.47519223968237	397.47294977059556	334.97296128505246	211.5539836325138	132.29376448801472
PHF3.2083	PHF3	1258.6082155305035	1326.3853758531939	1515.0638934949488	1896.8417885570707	1535.7885631604054	1286.878118522682	1711.6081783171883	1655.7909230361922	1251.644951098796	1587.7265698747588	1441.670969542034	1086.0891310387015
MST1.1045	MST1	331.13009161712745	304.6204211127172	233.84681834378557	375.3917501882337	413.51165800545334	365.36991807302275	475.6350119284068	310.2978265217431	327.7177632214513	493.4061186496043	324.2738668035057	392.6137526741082
SIN3B.738	SIN3B	732.8803449535475	727.1048743725894	734.476626629073	509.00576296709653	727.561231604292	625.655567673716	542.2917000608913	543.6730826032222	381.6793226273931	297.6280027634081	531.7437966979401	246.4504806188016
PARG.1230	PARG	408.0276010448016	322.8810458115722	444.6383165691698	226.66662882128517	364.9553648305706	549.6715581629545	338.9323125380571	505.8636835732619	240.85281393383772	373.4495852164436	452.5131541791994	195.23999113957012
ACTL6B.1417	ACTL6B	696.0009271668058	571.0595360369196	612.6127917175228	569.4501973194392	668.8237801830628	354.05315069907954	500.4900481811976	704.0370853854675	485.65403465347606	413.05787455758156	436.9937499744976	370.2091635269444
ZHX1.2168	ZHX1	551.6219298740299	674.8130854622319	405.11491065191024	815.2045422519905	742.4413859643367	669.3059561160682	888.0026588497096	393.73925886372444	702.81640787251	956.2572712360451	578.3020093120454	952.7284813532028
TAF6L.1247	TAF6L	212.64515362142544	131.97451486899737	158.09362366903815	219.50873527956037	193.4420066805814	172.98487271598864	90.38195001014856	148.63005135915427	294.8143733397795	136.93151457936267	277.7156541894003	189.90556515215016
SMARCAL1.65	SMARCAL1	521.0198597956697	557.7790817104795	731.1830094693014	515.3683350041853	607.7368307049845	502.78780761376134	212.3975825238491	271.1846551114394	404.0536277469299	349.68461161176083	333.2587850272804	304.0622812829371
SND1.1311	SND1	1672.1284958201388	1432.6290104647137	1800.51071400849	1620.069904943712	1950.8665532037583	2043.4848515234546	2024.5556802273277	2187.7300542163234	1543.8270532480417	2133.189297372716	1831.2896961548104	1729.4209051215473
DNMT3L.1338	DNMT3L	210.29114823078237	141.93485561382738	138.33192071040838	91.46197303315016	117.47490284245833	82.45073372444318	188.6723206461851	205.99603609426643	64.49064416807677	18.10664655594878	14.7025934570859	115.22360132827089
CRB2.2176	CRB2	2067.6014014481775	1966.3372687085207	2538.2809577973344	1619.2745834390757	1394.8186797494554	1325.6784638047727	1134.2934726273643	1059.9669452192318	1250.328815503529	1114.6904286005968	776.787020982705	774.5586533733765
USP22.2238	USP22	415.08961721673086	606.750757039227	576.3830029600349	652.1636338015924	778.467022836024	672.5393182229091	753.5595082096136	371.57512839788563	684.3905095387738	465.1144834059343	840.498259296744	716.946852709241
C16orf53.3778	C16orf53	1913.806382592829	2417.042687412078	2183.668176928589	2552.186708377207	2456.791801445279	2404.004726436216	2523.9159540333985	2071.6943123657556	1793.8928163487476	2293.885785556761	2323.826576967188	2252.194651888702
RNF8.381	RNF8	818.4092074802463	755.3258398162743	709.2255617374906	644.2104187552316	879.4954392805381	874.624449900466	863.1476225969187	1040.4103595140798	813.3717978749273	891.7523428804775	740.0305373399904	708.4117711293692
SMARCA1.560	SMARCA1	1001.2369594868593	767.7762657473119	826.6979071026786	695.9063165565773	997.7535081419462	716.1897066652614	494.84117630556335	773.1370215436708	565.9383059647553	281.7846870269529	224.6229555943679	440.62358656088776
AURKB.302	AURKB	674.814878651018	632.4816372967044	600.5361954650268	597.2864499817023	784.7323509876217	622.422205566875	561.4978644380479	361.144949355138	518.5574245351479	628.0743024094734	268.7307359656256	173.90228718989033
IKBKAP.5777	IKBKAP	523.3738651863129	536.1983434300146	561.0127895477673	467.64904472601995	433.87397449814614	615.9554813531931	699.3303382035244	513.6863178553226	638.3257637044333	675.6042496188389	473.75023361721236	936.725203390943
FKBP1A.288	FKBP1A	743.0810349796675	728.7649311633944	735.5744990156636	1140.4910376481507	1035.3454770515327	981.3253994262159	1394.1415789065416	930.8934795652293	1176.6252221685843	1505.1149949632425	876.4379321918428	1070.0858530764417
RNF217.1089	RNF217	1555.99756321508	1480.7706573980588	1722.5617745605614	1645.5201930920666	1376.022695294662	1534.2303196960113	1782.7839639501804	1267.2667536938416	1634.640409321456	2074.342696065882	1433.5028620658752	1530.9802583895253
G2E3.2005	G2E3	310.72871156488736	224.1076667586748	189.93192288016388	266.4327040530896	143.31938146779916	181.06827798309092	79.08420625887999	112.12442470953742	397.47294977059556	184.4614617887282	214.00441587536145	311.530477665325
PARP14.2002	PARP14	1062.4410996435795	1170.340037517524	1014.4340852096614	1344.0933428349892	1603.1408407900815	1246.4610921871704	2201.9302571222443	1666.2211020789398	1441.1684768172256	1621.6765321671628	2232.343773234209	1805.1697541429105
BRD9.462	BRD9	2487.399029446194	3142.4875049938623	2903.872462531985	3482.712868801431	4341.08924303831	3960.8685808801138	3261.658620991236	3213.798917546625	3233.7451575707064	1691.8397875714643	2427.561541914405	2109.2320354258477
OIP5.736	OIP5	467.6624042744264	377.66291990813716	368.88512189442235	483.5554748187417	382.9681832664142	523.8046613082273	308.428404409632	303.7789646200258	479.0733566771417	295.3646719439145	203.38587615635495	296.59408490054915
NCOR1.2680	NCOR1	547.6985875562914	467.3059866116071	584.0681096661687	304.6081362756218	545.0835491890067	394.4701770345909	196.5807412720731	220.33753227804448	155.304000241491	213.884762442145	72.69615653781362	138.69507567291865
DNMT3B.2631	DNMT3B	869.4126576108465	780.2266916783493	790.4681183451908	893.1460497063272	803.528335442415	543.2048339492727	907.2088232268661	1037.802814753393	414.5827125090649	1369.3151457936267	548.8968223978736	776.6924237683445
PRKAB2.2565	PRKAB2	871.7666630014895	777.7366064921418	776.1957773195137	721.3566047049321	592.07351032599	882.7078551675681	1039.3924251167084	1144.7121499415566	1029.2180354986945	974.3639177919938	789.0391821969433	735.0839010664689
ING2.561	ING2	456.6770457847587	538.688428616222	511.6085321511929	617.9648091022406	563.0963676248504	533.50474762875	782.9336419629119	556.7108064066567	304.0273225066476	952.8622750068047	503.15542053138415	670.0039040199455
CCDC101.313	CCDC101	1073.4264581332473	904.7309509887242	933.1915286019613	1015.6255614202847	1079.985940131667	1265.861264828216	805.529129465449	1003.904732864463	1501.7107141995018	728.7925238769385	1035.71602797694	1464.8333761455178
ZNF711.1034	ZNF711	776.8217789122184	881.4901559174542	823.404289942907	1172.3038978335942	1065.1057857716223	950.6084594112273	1395.2713532816683	688.3918168213461	969.9919337116852	1360.2618225156523	1651.5913316793162	1459.4989501580978
RNF17.1339	RNF17	851.3652829492495	781.0567200737519	756.4340743608839	858.9472250069754	931.1843965312198	670.9226371694887	925.2852132288958	1273.785615595559	1242.432001931928	1665.8114831472878	1784.731483540705	1338.940922842407
CDK1.975	CDK1	386.05688406546614	506.3173211955246	271.17447948786406	153.49705039476504	261.57745032920724	407.40362546195456	55.35894438121599	186.43945038911457	57.9099661917424	100.7182214674651	124.15523363761427	113.0898309333029
GATA3.2132	GATA3	401.75025333642003	308.77056308972976	526.9787455634605	441.403435073029	461.2847851613864	488.2376781329773	221.43577752486397	256.8431589276613	440.9054244144024	285.1796832561933	533.3774181931718	419.28588261120797
SMARCAL1.2736	SMARCAL1	553.1912668011253	427.46462363228716	401.82129349213864	435.0408630359403	324.230731845185	559.3716444834773	159.29818689288683	217.72998751735756	481.70562786767545	159.56482277429865	185.41603970880553	136.56130527795068
OGT.2592	OGT	1051.4557411539117	1108.917936257739	1306.4681400427457	1033.917956026915	1363.4920389914664	1159.160315302466	843.9414582197621	1259.4441194117808	763.3586452547862	437.95451357201114	1316.6989251568039	1038.079297151922
CDK2.1691	CDK2	1362.969121182347	1411.8783005796513	1679.7447514835303	1705.1693059397733	1602.3576747711318	1556.8638544438977	1977.1051564719996	1964.7849771775918	1875.4932232552937	2409.3156573509345	2265.8330138864603	2626.6713562055825
PAX5.2663	PAX5	907.0767438611358	906.3910077795292	814.6213108501827	777.8244315340944	727.561231604292	868.157725686784	563.7574131883016	564.5334406887175	1092.3925440715043	942.6772863190835	577.4851985644295	729.7494750790489
ATM.2792	ATM	571.2386414627223	687.2635113932694	578.578747733216	916.2103733407737	968.7763654408064	725.8897929857841	974.9952857344775	719.682353949589	721.2423062062462	1308.2052136672994	1186.8260162858785	883.3809435167435
SCMH1.22	SCMH1	366.44017247677374	253.1586605977623	238.23830789014775	248.93563095109565	281.93976682190004	179.45159692967044	138.9622481406034	280.31106177384356	123.71674595508604	135.79984916961587	287.5173831607909	176.0360575848583
PAK2.3912	PAK2	856.0732937305356	818.4079978668643	709.2255617374906	870.8770475765167	1057.274125582125	945.7584162509659	1179.4844476324388	859.1859986463392	833.1138318039305	1011.7088763136381	990.7914368580665	1144.767816900321
SS18L1.579	SS18L1	266.78727760621643	182.60624698854986	255.80426607559644	333.239710442521	262.36061634815695	329.80293489777273	296.0008862832365	172.09795420533652	280.3368817918439	119.95653343316067	219.72209110867263	339.26949279990873
PRMT7.319	PRMT7	306.8053692471489	135.29462845060738	237.1404355035572	101.00583108878321	133.1382232214528	166.51814850230681	238.38239315176682	320.7280055644908	361.93728869839	127.87819130138827	111.08626167576014	86.41770099620317
CTSL2.4008	CTSL2	676.3842155781134	454.0255322851671	488.55321203279146	762.7133229460087	520.8054026015653	701.6395771844773	1012.2778401136638	877.4388119711475	827.849289422863	930.2289668118686	1041.4337032102512	1000.7383152399823
EYA2.1539	EYA2	444.90701883154327	489.7167532874746	498.4340635121064	299.8362072478053	469.1164453508836	441.35392758378407	364.9171231659748	243.80543512422673	211.89783083796652	354.21127325074804	254.02814250853973	155.7652388326625
HELLS.1217	HELLS	506.1111589882635	887.3003546852717	627.9830051297904	701.4735670890299	817.62532378351	554.5216013232159	567.1467363136821	872.2237224497737	792.3136283506574	624.679306180233	1354.2722195471347	975.1330705003666
SYNCRIP.481	SYNCRIP	818.4092074802463	839.9887361473293	857.4383339272138	909.0524797990489	1455.122463208584	1319.211739591091	1299.2405313958855	1346.7968688947926	1433.2716632456245	1189.3803456438857	1466.1752919705107	1261.0583034260758
MBD2.775	MBD2	710.1249595106643	674.8130854622319	402.91916587872913	428.6782909988516	319.53173573148666	295.85263277594316	413.49742129642965	308.99405414139966	350.09206834098813	536.4094042199827	352.86224297006163	497.1685020275392
FOXO1.3172	FOXO1	720.3256495367843	563.589280478297	732.280881855892	837.4735443818009	866.1816169583929	649.9057834750228	970.4761882339701	590.6088882955867	827.849289422863	1702.0247762591855	973.638411158133	819.3678316677041
HDAC8.164	HDAC8	717.1869756825936	767.7762657473119	733.3787542424825	997.3331668136548	848.9519645414989	921.5082004496591	1100.4002413735586	942.6274309883205	933.1401370442128	1338.760179730463	899.3086331250876	1095.6910978160574
RCOR2.798	RCOR2	803.5005066728401	493.8668952644871	494.04257396574417	668.8653853989503	588.9408462501912	643.439059261341	475.6350119284068	590.6088882955867	505.39606858247913	817.0624258371888	776.787020982705	684.9402967847213
FUBP3.776	FUBP3	611.2567331036547	519.5977755219645	597.2425783052552	691.1343875287607	490.26192786252614	426.803798103	620.2461319446445	329.85441222689496	475.12494989134103	371.18625439695	499.8881775409206	498.2353872250232
TET2.619	TET2	311.51338002843505	307.11050629892475	405.11491065191024	389.7075372716833	509.8410783362692	384.7700907140682	338.9323125380571	438.06751979540206	334.2984411977857	317.9979801388505	522.7588784741654	325.39998523261687
PHF6.664	PHF6	555.5452721917683	713.8244200461494	745.4553504949785	661.7074918572255	743.2245519832865	599.7886708189886	343.4514100385645	640.1522387486381	973.9403404974859	654.1026068336497	441.077803712577	611.325218158326
PHF13.440	PHF13	754.851061932883	566.909394059907	658.7234319543256	679.2045649592194	536.4687229805597	530.2713855219091	388.6423850436388	435.4599750347151	379.04705143685936	552.2527199564379	839.681448549128	680.6727559947855
KDM4E.1463	KDM4E	401.75025333642003	405.0538569564197	354.6127808687453	623.5320596346933	548.2162132648056	460.75410022482953	485.8029813045485	1001.2971881037761	692.287323110375	787.639125183772	628.9442756642302	680.6727559947855
HDAC5.2611	HDAC5	366.44017247677374	214.9773544092473	331.55746075034386	255.29820298818436	236.51613772281613	203.70181273097728	68.91623688273827	66.49239139751639	242.1689495291046	81.47990950176951	128.2392873756937	102.42097895846301
PARP11.1245	PARP11	196.16711588692385	192.56658773337983	198.7149019728882	225.075985812013	188.74301056688307	213.4018990515	276.79472190608	126.46592089331547	211.89783083796652	272.73136374897854	102.10134345198541	197.3737615345381
CREBBP.3117	CREBBP	796.4384905009108	867.3796731956118	840.9702481283557	1565.1927211238217	1378.3721933515112	1193.1106174242955	1657.3790083110991	1617.981524006232	1788.6282739676801	2058.499380329427	2252.7640419246063	2353.548745649681
APOBEC3C.329	APOBEC3C	587.7166791972238	402.56377177021216	287.6425652867222	229.8479148398295	360.25636871687226	596.5553087121477	460.94794505175764	298.563875098652	602.7901026322277	179.93480014974102	491.7200700647618	339.26949279990873
IRF5.506	IRF5	674.814878651018	707.1841928829294	629.080877516381	563.8829467869866	682.9207685241578	434.88720337010227	312.9475019101394	591.9126606759302	664.6484756097707	400.6095550503668	329.17473128920096	386.21244148920425
RPA3.125	RPA3	608.118059249464	708.8442496737343	566.50215148072	516.1636565088213	635.9308073871745	997.4922099604205	911.7279207273735	520.2051797570399	834.4299673991973	808.0091025592144	619.9593574404555	824.7022576551241
KANSL3.3890	KANSL3	738.3730241983814	703.0340509059168	694.9532207118135	462.0817941935673	768.2858645896775	759.8400951076136	561.4978644380479	761.4030701205797	468.5442719150067	282.9163524366997	706.5412966877391	837.5048800249319
ANP32A.1972	ANP32A	1202.896754618617	1178.640321471549	1410.7660167688473	1107.087534453435	1339.213892404025	1293.3448427363637	1743.2418608207404	1395.0364469675005	1175.3090865733172	1451.926720705143	2159.6476166963957	1090.3566718286374
UBE2A.624	UBE2A	681.8768948229473	517.9377187311595	620.2978984236566	665.6840993804059	788.6481810823703	649.9057834750228	590.8719981913462	850.0595919839349	705.4486790630438	582.8076860196014	687.7546494925738	1007.1396264248863
GATA3.2350	GATA3	1926.3610780095921	2139.813203347643	2132.0681747588337	2214.970390411506	1998.6396803596913	2190.602827384716	2051.670265230372	1964.7849771775918	2419.057224100512	1771.0563662537402	1931.7574181115642	2324.7428453176135
SPEN.1836	SPEN	283.265315340718	171.81587784831734	410.60427258486294	132.81869127422675	277.2407707082017	202.08513167755683	203.35938752283425	157.75645802155847	351.408203936255	226.33308194935978	560.332172864496	258.1862177911255
RUNX1T1.5246	RUNX1T1	805.8545120634832	857.4193324507818	955.1489763337721	895.5320142202354	960.9447052513092	790.5570351226023	990.8121269862536	741.8464844154279	502.7637973919454	750.2941666621276	1004.6772195675366	629.4622665155539
ASF1B.282	ASF1B	736.0190188077382	810.9377423082418	702.6383274179473	695.9063165565773	714.2474092821467	609.4887571395113	551.3298950619062	1067.7895795012926	679.1259671577063	1096.5837820446482	762.9012382732351	595.3219401960663
FOXO1.3883	FOXO1	725.0336603180705	727.1048743725894	780.5872668658758	652.9589553062285	747.9235480969847	617.5721624066136	593.1315469415999	597.127750197304	640.958034894967	533.0144079907423	345.51094624151864	484.36587965773134
SMAD9.1917	SMAD9	969.0655524814038	1140.459015283034	917.8213151896937	1402.1518126734236	1072.1542799421698	1128.4433752874772	1200.950160759849	1419.8081221940263	1832.0607486114868	1857.0629373944969	1912.9707709163988	2114.5664614132675
HOPX.304	HOPX	482.5711050818326	488.0566964966696	530.272362723232	563.8829467869866	502.7925841657217	586.855222391625	550.2001206867793	593.2164330562736	734.403662158915	771.7958094473169	639.5628153832366	678.5389855998175
ZGPAT.1522	ZGPAT	522.5891967227651	356.9122100230747	345.82980177602093	289.49702768753616	340.6772182431292	279.68582224173866	108.45834001217827	250.32429702594402	550.1446788215528	268.20470210999133	217.27165886582497	323.2662148376489
NPM1.535	NPM1	471.5857465921649	429.1246804230921	434.75746508985486	217.12277076565212	235.7329717038664	355.6698317525	375.0850925421165	174.70549896602344	263.22711905337457	276.12635997821894	47.37502336172123	220.84523587918588
ELP5.825	ELP5	352.3161401329152	449.0453619127521	276.66384142081677	306.198779284894	293.68725710614586	396.08685808801135	290.35201440760227	207.2998084746099	568.570577155289	179.93480014974102	327.5411097939692	349.9383447747486
KANSL2.820	KANSL2	1220.944129280214	898.0907238255043	1085.7957903380466	859.7425465116114	720.5127374337445	1105.8098405395908	602.1697419426148	526.7240416587572	614.6353229896296	336.10462669479926	347.14456773675045	487.5665352501833
RC3H1.940	RC3H1	376.64086250289375	307.11050629892475	333.75320552352497	425.4970049803072	340.6772182431292	509.2545318274432	499.3602738060708	615.3805635221124	469.86040751027355	149.37983408657746	407.5885630603258	441.69047175837176
NFRKB.1417	NFRKB	1165.2326683683277	1218.481684450869	1171.429836492109	920.9823023685902	1301.6219234944383	863.3076825265227	937.7127313552912	765.3143872616101	1156.8831882395812	953.9939404165515	1214.5975817048186	1042.346837941858
NIPBL.8039	NIPBL	778.3911158393138	887.3003546852717	833.2851414222218	183.7192675709364	130.78872516460362	295.85263277594316	77.95443188375313	222.9450770387314	71.07132214441113	101.8498868772119	173.98068924218316	81.08327500878322
HDAC1.563	HDAC1	1143.2619513889922	861.5694744277943	782.7830116390569	977.4501291977525	755.755208286482	1024.9757878685682	857.4987507212844	869.6161776890867	925.2433234726116	724.2658622379513	838.8646378015122	689.2078375746573
RUNX1T1.116	RUNX1T1	632.4427816194425	680.6232842300494	634.5702394493336	772.2571810016417	581.1091860606939	754.9900519473523	965.9570907334627	576.2673921118086	447.48610239073673	473.03614127416193	619.1425466928396	504.63669840992713
PARP11.4041	PARP11	1042.0397195913395	1151.2493844232665	1392.1021861968081	1319.4383761912704	1186.4965187088292	968.3919509988523	1402.0499995324294	2024.758506673391	1367.4648834822808	1636.3881824938712	1716.9361914885867	1774.2300834158748
MAPKAPK3.176	MAPKAPK3	198.52112127756692	166.00567908049985	196.51915719970714	219.50873527956037	122.95706497510639	92.15082004496591	360.39802566546734	166.88286468396268	151.35559345569035	122.21986425265428	176.43112148503081	45.87606349181156
APOBEC3G.395	APOBEC3G	510.03450130600197	681.4533126254519	871.7106749528908	1005.2863818600156	770.6353626465267	703.2562582378977	692.5516919527633	576.2673921118086	746.2488825163168	947.2039479580707	761.2676167780032	839.6386504198999
PDP1.3272	PDP1	469.23174120152186	307.94053469432725	355.71065325533584	603.649022018791	487.1292637867272	649.9057834750228	547.9405719365257	449.80147121849313	671.2291535861051	460.5878217669471	471.2998013743647	865.2438951595157
DPF3.1935	DPF3	801.1465012821969	725.4448175817844	702.6383274179473	1006.0817033646517	993.8376780471975	730.7398361460455	1167.0569295060432	1127.7631089970916	862.0688148998016	1055.8438272937633	1001.4099765770729	1331.4727264600192
EXOSC8.1022	EXOSC8	257.3712560436441	376.83289151273465	167.97447514835304	211.5555202331995	130.0055591456539	449.4373328508864	172.85547939440912	212.51489799598372	98.71016964501545	136.93151457936267	70.24572429496597	89.61835658865513
KDM5B.3966	KDM5B	652.0594932081349	521.2578323127696	442.44257179598867	497.0759403975552	595.2061744017889	845.5241909388977	420.2760675471908	440.67506455608896	617.2675941801633	499.0644456983383	557.8817406216483	793.7625869280884
SATB1.2352	SATB1	1897.3283448583275	1785.391078510776	1752.204328998506	2288.139968838026	1763.6898746747745	1802.5993745638068	2386.083480267922	2692.2899654092416	2049.223121830521	3133.581519588886	2071.43205595388	1758.226805453615
NR0B2.1180	NR0B2	798.7924958915539	643.272006436937	704.8340721911284	809.6372917195379	772.9848607033758	617.5721624066136	1214.5074532613712	950.4500652703812	719.9261706109794	822.7207528859228	968.7375466724377	630.5291517130379
RNF20.1862	RNF20	710.909627974212	571.0595360369196	736.6723714022542	407.9999318783133	373.5701910390175	384.7700907140682	187.54254627105826	263.3620208293786	364.5695598889237	306.6813260413825	241.77598129430146	244.31671022383364
APOBEC3H.156	APOBEC3H	691.2929163855197	665.6827731128044	752.0425848145217	625.1227026439655	838.7708062951525	858.4576393662613	335.54298941267655	537.1542207015049	868.649492876136	565.8327048733994	790.6728036921751	696.6760339570453
KDM5C.2299	KDM5C	538.282565993719	411.6940841196396	444.6383165691698	605.2396650280632	568.5785297574984	363.7532370196023	577.3147056898239	263.3620208293786	365.88569548419065	543.1993966784635	383.0842406318493	438.48981616591976
ADPRHL2.256	ADPRHL2	1171.5100160767092	1053.3060337657716	1204.3660080898253	1001.3097743368352	1114.4452449654548	869.7744067402045	956.9188957324478	1687.0814601644352	1064.7536965709	898.5423353389583	1145.1686681574683	1284.5297777707235
KDM5A.4957	KDM5A	869.4126576108465	972.7932794117291	996.8681270242128	1052.2103506335447	1067.4552838284715	1075.0929005246023	725.3151488314422	919.1595281421382	864.7010860903354	720.8708660087109	1277.4920092712416	1104.2261793959294
APC.3312	APC	1400.6332074326363	1711.5185513199535	1348.1872907331863	1869.0055358948075	1730.0137358599366	1796.132650350125	2493.412045904973	1528.0212297625333	2545.4062412461317	2259.935823264357	2178.434263891561	1884.1192587567257
ZHX2.1895	ZHX2	1451.6366575632364	1214.3315424738564	861.829823473576	1047.4384216057283	1249.149800224807	963.5419078385909	1301.5000801461392	1350.708186035823	952.8821709732158	978.890579430981	766.9852920113144	985.8019224752064
NEK6.423	NEK6	528.081875967599	493.8668952644871	543.4468313623186	514.5730134995491	442.48880070659305	590.0885844984659	408.9783237959222	370.2713560175422	490.91857703454355	366.65959275796286	95.56685747105836	307.262936875389
LCOR.1283	LCOR	486.49444739957113	546.1586841748446	576.3830029600349	642.6197757459594	644.5456335956214	548.0548771095341	736.6128925827107	937.4123414669466	660.7000688239701	838.5640686223779	1184.3755840430308	1025.276674782114
EVI2A.1940	EVI2A	1521.4721508189814	1551.3230710072712	1747.8128394521439	1701.988019921229	1900.7439279909759	1864.033254593784	1684.4935933141437	2183.818737075293	1455.6459683651613	2167.13925966512	2268.2834461293082	1817.9723765127185
USP13.5889	USP13	849.7959460221541	971.1332226209241	1046.2723844207871	1014.8302399156487	883.4112693752867	855.2242772594204	1240.492263889289	1123.8517918560613	938.4046794252803	1282.1769092431232	1278.3088200188574	1080.7547050512815
USP34.5403	USP34	1158.1706521963984	1129.6686461428014	1261.4553721925336	1534.1751824430144	1764.4730406937242	1649.0146744888636	1444.9814257872501	1503.2495545360075	2083.4426473074595	1823.112975102093	1731.6387849456728	2202.051047606955
SMARCA4.4419	SMARCA4	397.8269110186815	273.0793420874223	292.0340548330843	234.61984386764604	229.4676435522686	260.2856496006932	207.87848502334168	112.12442470953742	142.14264428882225	125.61486048189467	138.85782709470016	119.49114211820685
SUPT3H.3628	SUPT3H	634.7967870100856	645.7620916231444	677.3872625263648	771.4618594970057	779.2501888549737	523.8046613082273	551.3298950619062	882.6539014925214	431.6924752475343	856.6707151783268	779.2374532255527	664.6694780325256
ANP32A.1851	ANP32A	1629.7563987885633	1671.6771883406336	1641.3192179528612	2034.4324088591138	2249.252806423602	2069.3517483781816	2497.9311434054807	1949.1397086134705	2729.665224583494	2851.796832561933	2588.4732591947345	2557.3238183691233
BUB1.2615	BUB1	1348.8450888384884	1209.3513721014415	1131.9064305748495	1080.841924800444	1289.0912671912429	1476.029801772875	1127.5148263766032	1036.4990423730494	1603.053155035051	840.8273994418715	721.243890144825	1231.185517896524
BAZ2B.4562	BAZ2B	1170.7253476131616	1309.784807945144	1249.3787759400375	1185.8243634124076	1284.3922710775446	1041.1425984027728	1240.492263889289	1037.802814753393	1721.5053586090696	1284.4402400626168	1160.6880723621703	1742.223527491355
NAT10.2521	NAT10	968.2808840178561	878.1700423358443	901.3532293908355	248.14030944645955	233.38347364701724	329.80293489777273	342.32163566343763	96.47915614541593	190.83966131369655	122.21986425265428	60.443995323575365	82.1501602062672
CUX1.821	CUX1	488.8484527902142	503.82723600931706	405.11491065191024	419.92975444785463	570.1448617953978	468.83750549193184	577.3147056898239	663.6201415948203	288.2336953634451	612.2309866730182	503.972231279	586.7868586161943
C16orf53.935	C16orf53	459.0310511754018	322.0510174161697	545.6425761354997	397.66075231804416	186.3935125100339	480.154272865875	193.19141814669254	202.08471895323606	168.4653561941597	332.70963046555886	162.5453387755608	161.09966482008244
ATRX.987	ATRX	786.2378004747908	576.0397064093345	457.8127852082563	543.9999091710844	474.5986074835317	512.4878939342841	361.52780004059423	538.4579930818484	461.9635939386723	279.5213562074593	411.6726167984052	391.54686747662424
ARID1A.2291	ARID1A	534.3592236759805	523.747917498977	376.5702286005561	210.7601987285634	268.6259444997547	379.9200475538068	56.48871875634285	366.3600388765118	152.67172905095723	100.7182214674651	31.03880840940357	54.41114507168347
CDY1.1900	CDY1	1194.2654015195924	1060.7762893243942	1161.5489850127942	1153.216181722328	1443.3749729243382	1214.1274711187614	996.4609988618879	997.3858709627457	1372.7294258633483	1971.3611437789236	1654.0417639221637	1708.0832011718676
PRDM8.2759	PRDM8	513.9578436237405	458.1756742621796	452.3234232753036	215.53212775637994	415.0779900433528	451.0540139043068	560.368090062921	374.1826731585726	464.59586512920606	396.0828934113796	391.2523481080081	418.21899741372397
PRKAB1.730	PRKAB1	1413.9725713129471	1509.8216512371462	1467.8553808715556	1605.7541178602623	1321.984239987131	1687.8150197709544	1359.118573277609	1419.8081221940263	1458.2782395556949	1104.5054399128758	1343.6536798281281	1141.567161307869
RB1.2919	RB1	703.0629433387351	637.4618076691195	867.3191854065287	693.520352042669	689.1860966757556	452.6706949577273	698.2005638283977	479.7882359663927	773.8877300169212	517.171092254287	555.4313083788006	420.35276780869197
MBD4.517	MBD4	743.8657034432152	615.8810693886545	505.02129783164963	764.3039659552809	538.0350550184592	606.2553950326704	926.4149876040227	837.0218681805003	471.1765431055404	623.5476407704862	669.7848130450243	616.659644145746
